id@title@content@regular price@height-product@load@rigidity-product@set-of-springs@size-product@image@categories
92@SCHIUMA  чехол Eco@"<div id=""description"" class=""box js-box"">  <p>Для того, чтобы изменить свойства своего матраса, придать ему дополнительную жёсткость или сделать его более мягким, идеально подойдут различные типы наматрасников. Применение в качестве наполнителей материалов различных типов позволяет подобрать максимально комфортную степень жёсткости.</p>  <p>Наматрасник &nbsp;SCHIUMA &nbsp;чехол Eco идеально подойдёт тем, кто предпочитает среднюю жёсткость своего спального места.</p>          </div>    <table cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr>  <td align=""left"" height=""20""><hr />  <p style=""text-align: center;""><strong><span style=""font-size: large;"">Наполнители:</span></strong></p>  </td>  </tr>  <tr>  <td align=""left"" valign=""top"">  <table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250"">  <p><img src=""http://www.lineaflex.ru/files/project_2016/galery/ergoflex.png"" alt=""ergoflex"" /></p>  </td>  <td align=""left"">  <p><span>В качестве наполнителя используется слой (3 см)&nbsp;высокоэластичной недеформируемой пены ERGOFLEX, что создает хороший уровень комфорта. Равномерное распределение ячеек по всему объёму материала, в сочетании с достаточно высокой плотностью материала, определяют отличные эксплуатационные свойства этой высокотехнологичной пены.</span></p>  </td>  </tr>  <tr valign=""top"">  <td colspan=""2"" align=""left"" width=""250""><hr />  <p style=""text-align: center;""><span style=""font-size: large;""><strong>Чехол:</strong></span></p>  </td>  </tr>  <tr valign=""top"">  <td style=""text-align: left;"" align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/Eco_chehol.jpg"" alt=""Eco_chehol"" /></td>  <td style=""text-align: left;"" align=""left"" width=""250"">Чехол Eco выполнен из синтетического жаккарда, плотностью 220 гр/м2, состав 50% полиэстер / 50% пропилен.</td>  </tr>  </tbody>  </table>  </td>  </tr>  </tbody>  </table>            <style type=""text/css""> table, tr, td, th { border: none !important; } </style>"@@3,5-4@средняя@@беспружинный@@http://www.lineaflex.ru/files/project_2016/good/1476468020_1_mini5.jpg@catalog>mattress-covers-pillow>mattress-case
131@COCCO чехол Comfort@"<div id=""description"" class=""box js-box"">  <p>Для того, чтобы изменить свойства своего матраса, придать ему дополнительную жёсткость или сделать его более мягким, идеально подойдут различные типы наматрасников. Применение в качестве наполнителей материалов различных типов позволяет подобрать максимально комфортную степень жёсткости.</p>  <p>Наматрасник &nbsp;COCCO чехол Comfort&nbsp;идеально подойдёт тем, кто предпочитает жёсткое спальное место.</p>          </div>    <table cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr>  <td align=""left"" height=""20""><hr />  <p style=""text-align: center;""><strong><span style=""font-size: large;"">Наполнители:</span></strong></p>  </td>  </tr>  <tr>  <td align=""left"" valign=""top"">  <table style=""width: 100%;"" border=""0"" cellspacing=""0"" cellpadding=""0"">  <tbody>  <tr valign=""top"">  <td align=""left"" width=""250"">  <p><img src=""http://www.lineaflex.ru/files/project_2016/galery/kokos_s.jpg"" alt=""pruzh"" width=""124"" height=""124"" /></p>  </td>  <td align=""left"">  <p>Летексированная кокосовая койра представляет собой пропитанные латексом (латексированные) термоскреплённые плиты. Высокое содержание латекса (50%) обеспечивает материалу упругость и устойчивость к нагрузкам. Экологичность, природная эластичность и хорошая воздухопроницаемость плит из кокосового волокна делают поверхность изделия жёсткой и упругой.</p>  <p>Высота слоя - 3 см.</p>  </td>  </tr>  <tr valign=""top"">  <td colspan=""2"" align=""left"" width=""250""><hr />  <p style=""text-align: center;""><span style=""font-size: large;""><strong>Чехол:</strong></span></p>  </td>  </tr>  <tr valign=""top"">  <td style=""text-align: left;"" align=""left"" width=""250""><img src=""http://www.lineaflex.ru/files/project_2016/galery/Comfort_204x134.jpg"" alt=""Comfort"" width=""124"" height=""124"" /></td>  <td style=""text-align: left;"" align=""left"" width=""250""><strong><strong><strong>COMFORT -&nbsp;</strong></strong></strong><span>Трикотаж, плотность 220гр/м2 (30%хлопок/ 70% полиэстер). Пр-во Италия.</span></td>  </tr>  </tbody>  </table>  </td>  </tr>  </tbody>  </table>            <style type=""text/css""> table, tr, td, th { border: none !important; } </style>"@@4-4,5@жесткий@@беспружинный@@http://www.lineaflex.ru/files/project_2016/good/1381091122_1_mini5.jpg@catalog>mattress-covers-pillow>mattress-case
131@COCCO чехол Comfort@@5407@@@@@70x185@@
131@COCCO чехол Comfort@@5407@@@@@70x190@@
131@COCCO чехол Comfort@@5407@@@@@70x195@@
131@COCCO чехол Comfort@@5407@@@@@70x200@@
131@COCCO чехол Comfort@@6180@@@@@80x185@@
131@COCCO чехол Comfort@@6180@@@@@80x190@@
131@COCCO чехол Comfort@@6180@@@@@80x195@@
131@COCCO чехол Comfort@@6180@@@@@80x200@@
131@COCCO чехол Comfort@@6952@@@@@90x185@@
